CustomerKey,CustomerCode,CustomerName,CustomerLabel,CustomerType,Education,Occupation
4348,15347,"Alonso, Deanna","Alonso, Deanna",Individual,High School,Professional
4349,15348,"Carter, Greg","Carter, Greg",Individual,Partial College,Professional
4350,15349,"Gonzalez, Stephanie","Gonzalez, Stephanie",Individual,Partial College,Professional
4351,15350,"Serrano, Kathleen","Serrano, Kathleen",Individual,Partial College,Professional
4352,15351,"Lu, Steve","Lu, Steve",Individual,Partial College,Professional
4353,15352,"Martinez, Raymond","Martinez, Raymond",Individual,Bachelors,Management
4357,15356,"Jai, Dawn","Jai, Dawn",Individual,Partial High School,Professional
4358,15357,"Navarro, Craig","Navarro, Craig",Individual,Partial High School,Professional
4359,15358,"Sanders, Danielle","Sanders, Danielle",Individual,Graduate Degree,Management
4360,15359,"Yang, Logan","Yang, Logan",Individual,Graduate Degree,Management
4361,15360,"Martin, Ryan","Martin, Ryan",Individual,Graduate Degree,Management
4362,15361,"Gonzales, Thomas","Gonzales, Thomas",Individual,Graduate Degree,Management
4365,15364,"Bryant, Aidan","Bryant, Aidan",Individual,Partial College,Professional
4366,15365,"Gray, Victoria","Gray, Victoria",Individual,Bachelors,Management
4367,15366,"Coleman, Alyssa","Coleman, Alyssa",Individual,Graduate Degree,Management
4368,15367,"White, Alyssa","White, Alyssa",Individual,Partial College,Professional
4369,15368,"Martin, Brandi","Martin, Brandi",Individual,Bachelors,Management
4370,15369,"Perez, Connor","Perez, Connor",Individual,Partial College,Professional
4371,15370,"Butler, Jessica","Butler, Jessica",Individual,Partial College,Professional
4372,15371,"Bryant, Cameron","Bryant, Cameron",Individual,Partial College,Professional
4373,15372,"Alexander, Miguel","Alexander, Miguel",Individual,Partial College,Professional
4374,15373,"Jones, Kaitlyn","Jones, Kaitlyn",Individual,Graduate Degree,Management
4380,15379,"Griffin, Amanda","Griffin, Amanda",Individual,Bachelors,Management
4381,15380,"Robinson, Nathan","Robinson, Nathan",Individual,Partial College,Professional
4382,15381,"Howard, Alexa","Howard, Alexa",Individual,Partial College,Professional
4383,15382,"Blue, Kimberly","Blue, Kimberly",Individual,Bachelors,Management
4384,15383,"Rivera, Charles","Rivera, Charles",Individual,Bachelors,Management
4385,15384,"Alan, Xavier","Alan, Xavier",Individual,Partial College,Professional
4386,15385,"Reed, Destiny","Reed, Destiny",Individual,High School,Professional
4387,15386,"Taylor, Nicholas","Taylor, Nicholas",Individual,High School,Professional
4388,15387,"Rodriguez, Miguel","Rodriguez, Miguel",Individual,Partial College,Professional
4389,15388,"Smith, Victoria","Smith, Victoria",Individual,Bachelors,Management
4390,15389,"King, Joan","King, Joan",Individual,Bachelors,Management
4391,15390,"Turner, Jonathan","Turner, Jonathan",Individual,High School,Professional
4393,15392,"Brown, Sydney","Brown, Sydney",Individual,Partial High School,Skilled Manual
4394,15393,"Ruiz, Rebekah","Ruiz, Rebekah",Individual,Graduate Degree,Management
4398,15397,"Tang, Karl","Tang, Karl",Individual,Partial College,Professional
4399,15398,"Wang, Jose","Wang, Jose",Individual,Partial College,Professional
4412,15411,"Chandra, Jay","Chandra, Jay",Individual,Graduate Degree,Management
4413,15412,"Griffin, Ryan","Griffin, Ryan",Individual,Graduate Degree,Management
4415,15414,"Richardson, Isaac","Richardson, Isaac",Individual,Graduate Degree,Management
4416,15415,"Gray, Rachel","Gray, Rachel",Individual,Graduate Degree,Management
4417,15416,"Barnes, Edward","Barnes, Edward",Individual,Graduate Degree,Management
4418,15417,"Lu, Alvin","Lu, Alvin",Individual,Graduate Degree,Management
4420,15419,"Baker, Carlos","Baker, Carlos",Individual,Bachelors,Management
4421,15420,"Hernandez, Nathan","Hernandez, Nathan",Individual,Bachelors,Management
4422,15421,"Clark, Cameron","Clark, Cameron",Individual,Bachelors,Management
4423,15422,"Griffin, Kelly","Griffin, Kelly",Individual,High School,Skilled Manual
4424,15423,"Long, Jack","Long, Jack",Individual,High School,Skilled Manual
4425,15424,"Hill, Rebecca","Hill, Rebecca",Individual,Partial College,Skilled Manual
4428,15427,"Murphy, Jade","Murphy, Jade",Individual,Partial College,Skilled Manual
4429,15428,"Howard, Richard","Howard, Richard",Individual,Partial College,Skilled Manual
4430,15429,"Li, Aaron","Li, Aaron",Individual,Partial College,Skilled Manual
4431,15430,"Jiménez, Alfredo","Jiménez, Alfredo",Individual,Partial College,Skilled Manual
4432,15431,"Jackson, John","Jackson, John",Individual,Partial College,Skilled Manual
4433,15432,"Kumar, Alvin","Kumar, Alvin",Individual,Partial College,Skilled Manual
4434,15433,"Sharma, Adam","Sharma, Adam",Individual,Partial College,Skilled Manual
4444,15443,"Patel, Francisco","Patel, Francisco",Individual,Graduate Degree,Manual
4455,15454,"Bennett, Ian","Bennett, Ian",Individual,Bachelors,Clerical
4457,15456,"Suri, Donald","Suri, Donald",Individual,Bachelors,Clerical
4458,15457,"Martinez, Adriana","Martinez, Adriana",Individual,Partial College,Manual
4459,15458,"Ma, Krystal","Ma, Krystal",Individual,Partial College,Manual
4460,15459,"Dominguez, Beth","Dominguez, Beth",Individual,Partial College,Manual
4461,15460,"Nara, Bethany","Nara, Bethany",Individual,Partial College,Manual
4467,15466,"Perez, Elijah","Perez, Elijah",Individual,Bachelors,Skilled Manual
4468,15467,"Shan, Caleb","Shan, Caleb",Individual,Bachelors,Skilled Manual
4470,15469,"Williams, Fernando","Williams, Fernando",Individual,Graduate Degree,Professional
4471,15470,"Lopez, Hailey","Lopez, Hailey",Individual,Graduate Degree,Professional
4472,15471,"White, Destiny","White, Destiny",Individual,Bachelors,Skilled Manual
4473,15472,"Torres, Jennifer","Torres, Jennifer",Individual,Bachelors,Skilled Manual
4474,15473,"Jenkins, Abigail","Jenkins, Abigail",Individual,Bachelors,Skilled Manual
4475,15474,"Lal, Cameron","Lal, Cameron",Individual,Bachelors,Skilled Manual
4476,15475,"Brooks, Kaitlyn","Brooks, Kaitlyn",Individual,Bachelors,Skilled Manual
4477,15476,"Powell, Alyssa","Powell, Alyssa",Individual,Graduate Degree,Professional
4478,15477,"Adams, Jose","Adams, Jose",Individual,Graduate Degree,Professional
4480,15479,"Wright, Andrea","Wright, Andrea",Individual,Graduate Degree,Professional
4481,15480,"Lopez, Denise","Lopez, Denise",Individual,Graduate Degree,Professional
4482,15481,"Zhang, Jamie","Zhang, Jamie",Individual,Graduate Degree,Professional
4483,15482,"Rubio, Audrey","Rubio, Audrey",Individual,Graduate Degree,Professional
4484,15483,"Robinson, Katherine","Robinson, Katherine",Individual,Graduate Degree,Professional
4485,15484,"Henderson, Samuel","Henderson, Samuel",Individual,Graduate Degree,Professional
4486,15485,"Wright, Jordan","Wright, Jordan (15485)",Individual,Graduate Degree,Professional
4487,15486,"Griffin, Kevin","Griffin, Kevin",Individual,Graduate Degree,Professional
4488,15487,"Ramirez, Jesse","Ramirez, Jesse",Individual,Graduate Degree,Professional
4490,15489,"Thompson, Emily","Thompson, Emily",Individual,Bachelors,Skilled Manual
4492,15491,"Li, Shannon","Li, Shannon",Individual,Bachelors,Skilled Manual
4493,15492,"Long, Grace","Long, Grace",Individual,Bachelors,Skilled Manual
4494,15493,"Chen, Eric","Chen, Eric",Individual,Bachelors,Skilled Manual
4496,15495,"Alonso, Craig","Alonso, Craig",Individual,High School,Skilled Manual
4497,15496,"Goel, Kelli","Goel, Kelli",Individual,High School,Skilled Manual
4498,15497,"Phillips, Katelyn","Phillips, Katelyn",Individual,Bachelors,Professional
4500,15499,"Thomas, Robert","Thomas, Robert",Individual,Graduate Degree,Professional
4501,15500,"Raji, Keith","Raji, Keith",Individual,Graduate Degree,Professional
4502,15501,"Simmons, Justin","Simmons, Justin",Individual,Graduate Degree,Professional
4503,15502,"Howard, Nathaniel","Howard, Nathaniel",Individual,Bachelors,Professional
4504,15503,"James, Caitlin","James, Caitlin",Individual,Bachelors,Skilled Manual
4505,15504,"James, Jared","James, Jared",Individual,Bachelors,Skilled Manual
4506,15505,"Bailey, Gabriella","Bailey, Gabriella",Individual,Bachelors,Skilled Manual
4507,15506,"Sanders, Evan","Sanders, Evan",Individual,Graduate Degree,Professional
4509,15508,"Brooks, Megan","Brooks, Megan",Individual,Graduate Degree,Professional
4510,15509,"Washington, Zachary","Washington, Zachary",Individual,Graduate Degree,Professional
4511,15510,"She, Ernest","She, Ernest",Individual,Graduate Degree,Professional
4513,15512,"Hayes, Jose","Hayes, Jose",Individual,Graduate Degree,Professional
4514,15513,"Perez, Madeline","Perez, Madeline",Individual,Graduate Degree,Professional
4515,15514,"Ramirez, Angela","Ramirez, Angela",Individual,Graduate Degree,Professional
4516,15515,"Wright, Carlos","Wright, Carlos",Individual,Graduate Degree,Professional
4517,15516,"Raje, Shaun","Raje, Shaun",Individual,Graduate Degree,Professional
4518,15517,"Edwards, Thomas","Edwards, Thomas",Individual,Graduate Degree,Professional
4519,15518,"Bryant, Richard","Bryant, Richard",Individual,Graduate Degree,Professional
4520,15519,"Evans, Jennifer","Evans, Jennifer",Individual,Partial High School,Clerical
4521,15520,"Navarro, Desiree","Navarro, Desiree",Individual,Bachelors,Professional
4522,15521,"Deng, Kathryn","Deng, Kathryn",Individual,Bachelors,Skilled Manual
4523,15522,"Russell, Ethan","Russell, Ethan",Individual,Graduate Degree,Professional
4524,15523,"Yang, Jonathan","Yang, Jonathan",Individual,Bachelors,Professional
4525,15524,"Stone, Dalton","Stone, Dalton",Individual,Bachelors,Skilled Manual
4526,15525,"Gonzalez, Marie","Gonzalez, Marie",Individual,Bachelors,Skilled Manual
4528,15527,"Rivera, Megan","Rivera, Megan",Individual,Bachelors,Skilled Manual
4529,15528,"Ramirez, Lucas","Ramirez, Lucas",Individual,Bachelors,Professional
4530,15529,"Allen, Jason","Allen, Jason",Individual,Bachelors,Professional
4532,15531,"Raji, Calvin","Raji, Calvin",Individual,Bachelors,Professional
4533,15532,"Jai, Marshall","Jai, Marshall",Individual,Bachelors,Professional
4534,15533,"Richardson, Anna","Richardson, Anna",Individual,Bachelors,Professional
4535,15534,"Bell, Steven","Bell, Steven",Individual,Bachelors,Professional
4536,15535,"Scott, Jordan","Scott, Jordan (15535)",Individual,Bachelors,Professional
4538,15537,"Peterson, Destiny","Peterson, Destiny",Individual,Graduate Degree,Professional
4539,15538,"Lal, Luis","Lal, Luis",Individual,Graduate Degree,Professional
4540,15539,"Goel, Raul","Goel, Raul",Individual,Bachelors,Professional
4541,15540,"Ortega, Randall","Ortega, Randall",Individual,Bachelors,Professional
4542,15541,"Morris, Zoe","Morris, Zoe",Individual,Bachelors,Professional
4543,15542,"Baker, Andrea","Baker, Andrea",Individual,Bachelors,Professional
4545,15544,"Brown, Thomas","Brown, Thomas",Individual,Partial College,Skilled Manual
4546,15545,"Rivera, Jennifer","Rivera, Jennifer",Individual,High School,Skilled Manual
4547,15546,"Jenkins, Robert","Jenkins, Robert",Individual,High School,Skilled Manual
4548,15547,"Wood, Cassidy","Wood, Cassidy",Individual,Partial College,Skilled Manual
4549,15548,"Brooks, Morgan","Brooks, Morgan",Individual,High School,Skilled Manual
4551,15550,"Alonso, Orlando","Alonso, Orlando",Individual,Partial College,Skilled Manual
4552,15551,"Gray, Kaylee","Gray, Kaylee",Individual,Partial College,Skilled Manual
4553,15552,"Lewis, Tyler","Lewis, Tyler",Individual,Partial College,Skilled Manual
4554,15553,"Lopez, Ivan","Lopez, Ivan",Individual,Graduate Degree,Professional
4555,15554,"Bailey, Zoe","Bailey, Zoe",Individual,Graduate Degree,Professional
4556,15555,"Barnes, Hailey","Barnes, Hailey",Individual,Partial College,Skilled Manual
4558,15557,"Murphy, Nathaniel","Murphy, Nathaniel",Individual,Partial College,Skilled Manual
4559,15558,"Morris, Hailey","Morris, Hailey",Individual,Partial College,Skilled Manual
4561,15560,"Gray, Gabrielle","Gray, Gabrielle",Individual,Bachelors,Professional
4562,15561,"Young, Angel","Young, Angel",Individual,Bachelors,Professional
4563,15562,"James, Kaitlyn","James, Kaitlyn",Individual,Bachelors,Professional
4566,15565,"Mitchell, Kyle","Mitchell, Kyle",Individual,Graduate Degree,Professional
4569,15568,"Hayes, Aaron","Hayes, Aaron",Individual,Partial College,Skilled Manual
4570,15569,"Ward, Morgan","Ward, Morgan",Individual,Partial College,Skilled Manual
4571,15570,"Powell, Brianna","Powell, Brianna",Individual,Bachelors,Professional
4574,15573,"Wilson, Thomas","Wilson, Thomas",Individual,Bachelors,Professional
4575,15574,"Peterson, Carlos","Peterson, Carlos",Individual,Bachelors,Professional
4609,15608,"James, Faith","James, Faith",Individual,Partial College,Clerical
4619,15618,"Sharma, Gabriel","Sharma, Gabriel",Individual,Bachelors,Skilled Manual
4623,15622,"Schleger, Yvonne","Schleger, Yvonne",Individual,High School,Manual
4626,15625,"Alvarez, Clinton","Alvarez, Clinton",Individual,Partial College,Clerical
4627,15626,"White, Eduardo","White, Eduardo",Individual,Partial College,Clerical
4628,15627,"Srini, Troy","Srini, Troy",Individual,Partial College,Clerical
4629,15628,"Sandberg, Brianna","Sandberg, Brianna",Individual,Bachelors,Skilled Manual
4630,15629,"Ruiz, Meghan","Ruiz, Meghan",Individual,Partial High School,Manual
4634,15633,"Shan, Ashlee","Shan, Ashlee",Individual,Partial High School,Manual
4637,15636,"White, David","White, David",Individual,Partial College,Clerical
4650,15649,"Jimenez, Melinda","Jimenez, Melinda",Individual,Bachelors,Clerical
4656,15655,"Gomez, Deanna","Gomez, Deanna",Individual,Partial College,Manual
4657,15656,"Zhao, Darryl","Zhao, Darryl",Individual,Partial College,Manual
4660,15659,"Rivera, Angela","Rivera, Angela",Individual,Partial College,Manual
4665,15664,"Vazquez, Jill","Vazquez, Jill",Individual,Bachelors,Clerical
4668,15667,"Ramos, Hector","Ramos, Hector",Individual,Bachelors,Clerical
4673,15672,"Nara, Kelvin","Nara, Kelvin",Individual,Partial College,Manual
4675,15674,"Raheem, Tommy","Raheem, Tommy",Individual,Bachelors,Clerical
4676,15675,"Alonso, Jay","Alonso, Jay",Individual,Graduate Degree,Clerical
4681,15680,"She, Tasha","She, Tasha",Individual,High School,Manual
4683,15682,"Garcia, Heidi","Garcia, Heidi",Individual,Bachelors,Management
4684,15683,"Carlson, Jessie","Carlson, Jessie",Individual,Partial College,Professional
4685,15684,"Suarez, Tyrone","Suarez, Tyrone",Individual,Partial College,Professional
4686,15685,"Vazquez, Robin","Vazquez, Robin",Individual,Bachelors,Management
4690,15689,"Wang, Stacey","Wang, Stacey",Individual,Partial College,Professional
4694,15693,"Barnes, Isabel","Barnes, Isabel",Individual,High School,Professional
4698,15697,"Morris, Julia","Morris, Julia",Individual,Partial College,Professional
4699,15698,"Wang, Susan","Wang, Susan",Individual,Bachelors,Management
4704,15703,"Chande, Alison","Chande, Alison",Individual,High School,Professional
4705,15704,"Luo, Peter","Luo, Peter",Individual,High School,Professional
4706,15705,"Simmons, Gabriel","Simmons, Gabriel",Individual,Partial College,Management
4708,15707,"Rubio, Robin","Rubio, Robin",Individual,Partial College,Management
4709,15708,"Jai, Nina","Jai, Nina",Individual,High School,Management
4737,15736,"Raje, Sheena","Raje, Sheena",Individual,Graduate Degree,Management
4738,15737,"Robinson, Alexander","Robinson, Alexander",Individual,Graduate Degree,Management
4739,15738,"Miller, Abigail","Miller, Abigail",Individual,Graduate Degree,Management
4740,15739,"Rogers, Garrett","Rogers, Garrett",Individual,Bachelors,Management
4741,15740,"Kumar, Johnny","Kumar, Johnny",Individual,Bachelors,Management
4742,15741,"Allen, Isabella","Allen, Isabella",Individual,Bachelors,Management
4743,15742,"Thompson, Grace","Thompson, Grace",Individual,Bachelors,Management
4744,15743,"Thompson, Chloe","Thompson, Chloe",Individual,Graduate Degree,Management
4745,15744,"Gray, Angela","Gray, Angela",Individual,Graduate Degree,Management
4746,15745,"Hayes, Julian","Hayes, Julian",Individual,Graduate Degree,Management
4747,15746,"Walker, Emily","Walker, Emily",Individual,Bachelors,Management
4748,15747,"Nelson, Evan","Nelson, Evan",Individual,Bachelors,Management
4750,15749,"Brown, Grace","Brown, Grace",Individual,Bachelors,Management
4751,15750,"Martinez, Kaitlin","Martinez, Kaitlin",Individual,Partial College,Professional
4760,15759,"Brooks, Erin","Brooks, Erin",Individual,Bachelors,Management
4764,15763,"Young, Xavier","Young, Xavier",Individual,Partial College,Professional
4769,15768,"Walker, Victoria","Walker, Victoria",Individual,Graduate Degree,Management
4770,15769,"Coleman, Kelly","Coleman, Kelly",Individual,Graduate Degree,Management
4771,15770,"Brooks, Xavier","Brooks, Xavier",Individual,Bachelors,Management
4772,15771,"Diaz, Maria","Diaz, Maria",Individual,Graduate Degree,Management
4773,15772,"Anderson, Christopher","Anderson, Christopher",Individual,Partial High School,Skilled Manual
4774,15773,"Jenkins, Dylan","Jenkins, Dylan",Individual,Partial High School,Skilled Manual
4775,15774,"Kelly, Natalie","Kelly, Natalie",Individual,High School,Professional
4776,15775,"Ward, Michelle","Ward, Michelle",Individual,High School,Professional
4777,15776,"Mitchell, Jesse","Mitchell, Jesse",Individual,High School,Professional
4778,15777,"Smith, Brianna","Smith, Brianna",Individual,High School,Professional
4779,15778,"Miller, José","Miller, José",Individual,Partial College,Professional
4780,15779,"Hayes, Jackson","Hayes, Jackson",Individual,Partial College,Professional
4781,15780,"McDonald, Claudia","McDonald, Claudia (15780)",Individual,Partial College,Professional
